売上日,地域,品番,売上数量合計,売上金額合計,JAN数,明細行数,date,平均気温,最高気温,最低気温,降水量,日照時間,降雪量,平均湿度,地点数,日付
2025-01-16,関東,NB-1,1.0,8700.0,1,1,2025-01-16,3.755555555555555,8.18888888888889,-0.0333333333333332,0.1111111111111111,5.5,0.0,52.55555555555556,9,2025-01-16
2025-01-17,中部,22SJ-3,1.0,21600.0,1,1,2025-01-17,2.6466666666666665,6.553333333333333,-0.66,0.8,6.226666666666668,0.0833333333333333,64.0,15,2025-01-17
2025-01-17,九州沖縄,NB-1,1.0,9450.0,1,1,2025-01-17,7.775,11.975,4.325,0.125,3.425,0.0,65.0,8,2025-01-17
2025-01-17,関東,NB-1,1.0,10500.0,1,1,2025-01-17,3.866666666666666,9.033333333333331,-0.2777777777777778,0.0,9.5,0.0,48.888888888888886,9,2025-01-17
2025-01-20,近畿,NB-1,1.0,10500.0,1,1,2025-01-20,8.675,13.3375,5.5875,0.9375,5.4875,0.0,77.875,8,2025-01-20
2025-01-20,関東,NB-1,1.0,9750.0,1,1,2025-01-20,8.68888888888889,14.255555555555556,3.9444444444444446,0.6666666666666666,5.533333333333333,0.0,72.66666666666667,9,2025-01-20
2025-01-22,近畿,NB-1,1.0,9450.0,1,1,2025-01-22,6.3375,12.075,1.9125,0.0625,6.6125,0.0,71.125,8,2025-01-22
2025-01-23,中部,NB-1,1.0,9450.0,1,1,2025-01-23,5.713333333333334,12.173333333333334,0.72,2.333333333333333,5.88,0.0,70.2,15,2025-01-23
2025-01-23,関東,NB-1,1.0,9450.0,1,1,2025-01-23,7.111111111111111,13.233333333333333,1.9666666666666663,0.0,7.633333333333334,0.0,65.22222222222223,9,2025-01-23
2025-01-24,関東,NB-1,2.0,21750.0,2,2,2025-01-24,7.966666666666667,13.622222222222222,2.5,0.3888888888888889,8.544444444444444,0.0,62.888888888888886,9,2025-01-24
2025-01-27,中部,NB-1,2.0,18000.0,1,1,2025-01-27,4.526666666666667,9.533333333333331,-0.4733333333333333,0.3,2.0,0.0,67.4,15,2025-01-27
2025-01-27,関東,22SJ-3,3.0,66600.0,2,3,2025-01-27,5.177777777777778,9.9,0.5222222222222223,0.0,5.766666666666667,0.0,58.22222222222222,9,2025-01-27
2025-01-29,中部,NB-1,2.0,18000.0,1,1,2025-01-29,3.1266666666666665,6.54,0.5333333333333333,7.933333333333334,3.773333333333333,1.8333333333333333,62.13333333333333,15,2025-01-29
2025-01-29,四国,NB-1,1.0,9450.0,1,1,2025-01-29,5.475,8.825,3.3,0.0,5.875,0.0,54.75,4,2025-01-29
2025-01-29,東北,22SJ-3,2.0,43200.0,2,2,2025-01-29,1.8875,5.1875,-0.5375,9.9375,2.675,5.625,82.25,8,2025-01-29
2025-01-29,関東,22SJ-3,1.0,27000.0,1,1,2025-01-29,5.922222222222222,11.588888888888889,1.0444444444444445,0.0,8.922222222222222,0.0,43.44444444444444,9,2025-01-29
2025-02-03,中部,22SJ-3,1.0,21600.0,1,1,2025-02-03,5.786666666666666,10.2,2.2066666666666666,2.7666666666666666,2.0933333333333333,0.0,77.46666666666667,15,2025-02-03
2025-02-03,近畿,NB-1,1.0,9450.0,1,1,2025-02-03,7.45,11.6375,3.5125,1.0625,2.175,0.0,68.25,8,2025-02-03
2025-02-03,関東,NB-1,3.0,30450.0,1,2,2025-02-03,6.077777777777778,9.022222222222222,3.5444444444444443,0.0,0.3222222222222222,0.0,75.0,9,2025-02-03
2025-02-04,中部,NB-1,2.0,18000.0,1,1,2025-02-04,1.8666666666666667,5.8,-0.7466666666666667,10.5,4.286666666666666,8.75,69.06666666666666,15,2025-02-04
2025-02-04,近畿,NB-1,3.0,28350.0,1,2,2025-02-04,2.6625,6.2625,0.0874999999999999,0.375,6.125,0.2857142857142857,51.625,8,2025-02-04
2025-02-04,関東,NB-1,1.0,11250.0,1,1,2025-02-04,5.077777777777778,10.088888888888889,1.177777777777778,0.1111111111111111,5.833333333333333,0.0,59.888888888888886,9,2025-02-04
2025-02-05,関東,22SJ-3,1.0,21600.0,1,1,2025-02-05,3.0444444444444443,8.622222222222222,-1.5555555555555556,0.0,8.455555555555556,0.0,45.11111111111112,9,2025-02-05
2025-02-05,関東,NB-1,1.0,10500.0,1,1,2025-02-05,3.0444444444444443,8.622222222222222,-1.5555555555555556,0.0,8.455555555555556,0.0,45.11111111111112,9,2025-02-05
2025-02-06,近畿,22SJ-3,1.0,23400.0,1,1,2025-02-06,1.2375,5.425,-2.3125,0.125,6.2625,0.4285714285714285,54.25,8,2025-02-06
2025-02-07,近畿,22SJ-3,2.0,46800.0,2,2,2025-02-07,1.6,6.1625,-1.85,0.875,4.7,1.2857142857142858,60.75,8,2025-02-07
2025-02-10,中国,NB-1,1.0,9450.0,1,1,2025-02-10,2.4,7.185714285714285,-1.7714285714285716,0.0714285714285714,3.242857142857143,0.0,67.85714285714286,7,2025-02-10
2025-02-10,中部,NB-1,2.0,18000.0,1,1,2025-02-10,1.8533333333333333,6.5,-2.32,3.8,6.066666666666666,1.25,69.66666666666667,15,2025-02-10
2025-02-12,中部,22SJ-3,3.0,64800.0,3,3,2025-02-12,2.833333333333333,8.333333333333334,-2.98,3.7,2.993333333333333,0.0,73.26666666666667,15,2025-02-12
2025-02-12,九州沖縄,NB-1,1.0,9450.0,1,1,2025-02-12,10.575,15.5875,5.4875,8.125,0.125,0.0,80.75,8,2025-02-12
2025-02-12,近畿,22SJ-3,1.0,23400.0,1,1,2025-02-12,3.65,7.7625,-1.0375,1.25,0.6375,0.0,81.125,8,2025-02-12
2025-02-13,中部,NB-1,1.0,9450.0,1,1,2025-02-13,4.613333333333333,9.046666666666663,0.0333333333333333,4.1,5.46,0.3333333333333333,65.0,15,2025-02-13
2025-02-13,九州沖縄,NB-1,1.0,9450.0,1,1,2025-02-13,7.925,12.3125,3.8125,0.875,5.575,0.0,54.875,8,2025-02-13
2025-02-13,関東,NB-1,2.0,18450.0,1,2,2025-02-13,6.4,11.755555555555556,1.6666666666666667,0.3888888888888889,9.344444444444443,0.0,48.55555555555556,9,2025-02-13
2025-02-17,関東,NB-1,3.0,28350.0,1,2,2025-02-17,8.31111111111111,15.38888888888889,2.6222222222222222,0.6666666666666666,6.755555555555556,0.0,52.333333333333336,9,2025-02-17
2025-02-18,中国,22SJ-3,2.0,46800.0,2,2,2025-02-18,2.414285714285714,6.757142857142857,-0.5714285714285714,3.4285714285714284,3.7857142857142856,2.0,68.28571428571429,7,2025-02-18
2025-02-18,中部,NB-1,1.0,9450.0,1,1,2025-02-18,1.2066666666666668,5.286666666666666,-1.76,2.9,5.819999999999999,2.75,63.93333333333333,15,2025-02-18
2025-02-18,九州沖縄,NB-1,2.0,18900.0,1,2,2025-02-18,6.7625,10.5625,3.825,0.0,6.4625,0.0,51.125,8,2025-02-18
2025-02-18,関東,NB-1,1.0,9450.0,1,1,2025-02-18,3.8,8.733333333333333,0.3777777777777777,0.0,7.311111111111111,0.0,38.11111111111112,9,2025-02-18
2025-02-19,中部,NB-1,2.0,18000.0,1,1,2025-02-19,0.52,4.333333333333333,-2.2666666666666666,3.1333333333333333,5.713333333333334,2.25,63.46666666666667,15,2025-02-19
2025-02-20,近畿,NB-1,1.0,9450.0,1,1,2025-02-20,2.4875,6.5375,-0.7999999999999999,2.375,5.4,3.4285714285714284,71.625,8,2025-02-20
2025-02-20,関東,NB-1,1.0,9450.0,1,1,2025-02-20,3.3777777777777778,9.288888888888888,-1.8333333333333333,0.0,9.355555555555556,0.0,39.44444444444444,9,2025-02-20
2025-02-25,中部,NB-1,3.0,27900.0,2,3,2025-02-25,3.6266666666666665,10.2,-1.86,0.0,8.966666666666667,0.0,60.53333333333333,15,2025-02-25
2025-02-25,関東,NB-1,1.0,9750.0,1,1,2025-02-25,6.222222222222222,12.733333333333333,-0.2333333333333332,0.0,10.8,0.0,45.333333333333336,9,2025-02-25
2025-02-26,関東,NB-1,6.0,60900.0,2,2,2025-02-26,8.933333333333334,16.933333333333334,2.388888888888889,0.0,10.266666666666667,0.0,42.44444444444444,9,2025-02-26
2025-02-28,中国,NB-1,1.0,9450.0,1,1,2025-02-28,8.5,12.828571428571427,5.242857142857143,0.2857142857142857,1.3285714285714287,0.0,80.0,7,2025-02-28
2025-03-03,中国,NB-1,1.0,9450.0,1,1,2025-03-03,8.071428571428571,12.171428571428573,5.085714285714286,23.0,0.1857142857142857,0.0,79.14285714285714,7,2025-03-03
2025-03-03,東北,22SJ-3,5.0,108000.0,4,5,2025-03-03,1.1625,4.825,-1.6375000000000002,1.4375,2.1125,0.75,63.625,8,2025-03-03
2025-03-03,近畿,NB-1,5.0,47550.0,1,2,2025-03-03,7.6875,11.7375,5.0875,18.25,0.0375,0.0,79.625,8,2025-03-03
2025-03-03,関東,NB-1,3.0,29700.0,2,2,2025-03-03,5.833333333333333,13.422222222222222,1.6444444444444446,25.72222222222222,0.0,0.0,84.77777777777777,9,2025-03-03
2025-03-04,中部,22SJ-3,2.0,43200.0,2,2,2025-03-04,3.1266666666666665,5.613333333333333,1.0933333333333335,13.2,0.1333333333333333,1.9166666666666667,82.93333333333334,15,2025-03-04
2025-03-04,近畿,NB-1,2.0,19950.0,1,1,2025-03-04,6.1,8.225,3.775,10.5,0.0,0.0,83.25,8,2025-03-04
2025-03-04,関東,NB-1,5.0,52200.0,1,3,2025-03-04,2.433333333333333,5.588888888888889,0.4000000000000001,8.555555555555555,0.1222222222222222,3.555555555555556,76.22222222222223,9,2025-03-04
2025-03-05,関東,22SJ-3,2.0,43200.0,1,1,2025-03-05,5.6,8.766666666666667,1.5,12.88888888888889,0.0,0.8888888888888888,95.55555555555556,9,2025-03-05
2025-03-06,九州沖縄,22SJ-3,3.0,70200.0,3,3,2025-03-06,9.725,12.7625,7.2,1.125,2.275,0.0,65.875,8,2025-03-06
2025-03-06,四国,22SJ-3,5.0,109800.0,5,5,2025-03-06,8.175,11.2,5.3,0.0,2.3000000000000003,0.0,61.25,4,2025-03-06
2025-03-06,関東,22SJ-3,2.0,43200.0,2,2,2025-03-06,8.61111111111111,12.511111111111113,5.144444444444444,0.1111111111111111,2.1555555555555554,0.0,60.22222222222222,9,2025-03-06
2025-03-06,関東,NB-1,1.0,11250.0,1,1,2025-03-06,8.61111111111111,12.511111111111113,5.144444444444444,0.1111111111111111,2.1555555555555554,0.0,60.22222222222222,9,2025-03-06
2025-03-07,中部,NB-1,1.0,9000.0,1,1,2025-03-07,3.7266666666666666,8.373333333333333,0.3666666666666667,1.3333333333333333,7.72,0.5,60.266666666666666,15,2025-03-07
2025-03-07,九州沖縄,22SJ-3,1.0,23400.0,1,1,2025-03-07,8.9875,13.1625,5.1875,0.0,7.525,0.0,55.0,8,2025-03-07
2025-03-10,中部,NB-1,1.0,11250.0,1,1,2025-03-10,6.8533333333333335,13.553333333333336,-0.1666666666666667,0.0,10.333333333333334,0.0,61.93333333333333,15,2025-03-10
2025-03-10,関東,NB-1,1.0,9750.0,1,1,2025-03-10,7.933333333333334,14.466666666666663,1.0777777777777775,0.0,11.0,0.0,50.333333333333336,9,2025-03-10
2025-03-11,中部,NB-1,2.0,18900.0,2,2,2025-03-11,8.6,11.373333333333331,5.84,4.266666666666667,0.42,0.0,80.4,15,2025-03-11
2025-03-11,近畿,NB-1,1.0,9450.0,1,1,2025-03-11,9.65,12.125,7.325,6.5,0.025,0.0,87.375,8,2025-03-11
2025-03-11,関東,NB-1,1.0,9450.0,1,1,2025-03-11,9.72222222222222,13.9,5.011111111111111,0.1111111111111111,1.5666666666666669,0.0,68.33333333333333,9,2025-03-11
2025-03-12,関東,NB-1,4.0,42000.0,2,2,2025-03-12,11.844444444444443,16.155555555555555,7.122222222222222,8.444444444444445,2.8666666666666667,0.0,86.0,9,2025-03-12
2025-03-13,中部,NB-1,3.0,27450.0,1,2,2025-03-13,11.293333333333331,16.86,6.593333333333334,0.0333333333333333,6.033333333333333,0.0,69.73333333333333,15,2025-03-13
2025-03-13,関東,NB-1,1.0,9450.0,1,1,2025-03-13,13.866666666666667,19.744444444444444,8.966666666666667,0.7222222222222222,7.477777777777778,0.0,65.66666666666667,9,2025-03-13
2025-03-14,東北,NB-1,2.0,18900.0,1,1,2025-03-14,6.1625,9.775,3.4,0.375,8.0375,0.625,48.625,8,2025-03-14
2025-03-14,関東,NB-1,2.0,21000.0,1,1,2025-03-14,11.522222222222222,18.41111111111111,6.788888888888889,0.0,9.955555555555556,0.0,38.11111111111112,9,2025-03-14
2025-03-17,近畿,NB-1,1.0,9750.0,1,1,2025-03-17,6.2375,9.8875,3.65,1.4375,3.7,0.0,70.875,8,2025-03-17
2025-03-18,九州沖縄,NB-1,1.0,9450.0,1,1,2025-03-18,6.6875,11.2375,3.7125,3.3125,3.3875,0.0,65.75,8,2025-03-18
2025-03-18,近畿,NB-1,1.0,9450.0,1,1,2025-03-18,5.6625,12.575,1.3,5.3125,8.375,0.0,71.0,8,2025-03-18
2025-03-18,関東,NB-1,1.0,9450.0,1,1,2025-03-18,7.677777777777777,12.822222222222225,3.1333333333333333,0.8333333333333334,8.466666666666667,0.0,54.11111111111112,9,2025-03-18
2025-03-19,中部,22SJ-3,1.0,21600.0,1,1,2025-03-19,4.06,8.08,1.02,10.466666666666669,3.76,3.75,75.06666666666666,15,2025-03-19
2025-03-21,北海道,22SJ-3,3.0,70200.0,3,3,2025-03-21,4.75,8.2125,0.8875,3.75,3.775,0.125,76.125,8,2025-03-21
2025-03-21,東北,NB-1,1.0,9450.0,1,1,2025-03-21,7.824999999999999,13.0375,1.25,2.375,4.6875,0.0,66.375,8,2025-03-21
2025-03-24,北海道,NB-1,1.0,9450.0,1,1,2025-03-24,3.9,8.3375,-1.65,0.0625,9.775,0.0,67.625,8,2025-03-24
2025-03-24,関東,NB-1,4.0,37950.0,2,4,2025-03-24,13.011111111111113,17.700000000000003,7.922222222222222,3.0,3.2,0.0,76.22222222222223,9,2025-03-24
2025-03-25,関東,NB-1,1.0,9450.0,1,1,2025-03-25,16.211111111111112,24.01111111111111,8.8,0.0555555555555555,10.411111111111111,0.0,65.33333333333333,9,2025-03-25
2025-03-26,関東,NB-1,1.0,9450.0,1,1,2025-03-26,17.61111111111111,24.477777777777774,11.711111111111112,0.0,10.288888888888888,0.0,50.44444444444444,9,2025-03-26
2025-03-27,近畿,22SJ-3,1.0,21600.0,1,1,2025-03-27,18.025,24.325,11.5625,4.5625,3.375,0.0,69.625,8,2025-03-27
2025-03-27,近畿,NB-1,1.0,10500.0,1,1,2025-03-27,18.025,24.325,11.5625,4.5625,3.375,0.0,69.625,8,2025-03-27
2025-03-27,関東,22SJ-3,2.0,43200.0,1,1,2025-03-27,16.244444444444444,21.711111111111112,9.977777777777778,0.0,6.255555555555556,0.0,68.11111111111111,9,2025-03-27
2025-03-27,関東,NB-1,2.0,21000.0,1,1,2025-03-27,16.244444444444444,21.711111111111112,9.977777777777778,0.0,6.255555555555556,0.0,68.11111111111111,9,2025-03-27
2025-03-28,関東,NB-1,3.0,29700.0,2,2,2025-03-28,18.311111111111117,24.3,13.033333333333331,4.722222222222222,3.1,0.0,72.77777777777777,9,2025-03-28
2025-03-31,関東,NB-1,1.0,9450.0,1,1,2025-03-31,6.777777777777778,9.3,5.111111111111111,0.0555555555555555,1.0,0.0,59.55555555555556,9,2025-03-31
2025-04-01,中国,NB-1,1.0,9450.0,1,1,2025-04-01,8.485714285714286,14.55714285714286,2.085714285714286,0.3571428571428571,4.985714285714286,0.0,62.57142857142857,7,2025-04-01
2025-04-01,関東,NB-1,1.0,9000.0,1,1,2025-04-01,6.033333333333333,7.822222222222223,4.2444444444444445,32.0,0.0,0.0,92.0,9,2025-04-01
2025-04-02,関東,22SJ-3,1.0,21600.0,1,1,2025-04-02,10.155555555555557,13.744444444444444,7.022222222222222,23.22222222222222,0.2111111111111111,0.0,88.55555555555556,9,2025-04-02
2025-04-02,関東,NB-1,1.0,10500.0,1,1,2025-04-02,10.155555555555557,13.744444444444444,7.022222222222222,23.22222222222222,0.2111111111111111,0.0,88.55555555555556,9,2025-04-02
2025-04-03,関東,NB-1,1.0,8700.0,1,1,2025-04-03,8.31111111111111,9.833333333333334,6.2444444444444445,7.111111111111111,0.1444444444444444,0.0,88.55555555555556,9,2025-04-03
2025-04-04,中部,22SJ-3,2.0,43200.0,2,2,2025-04-04,9.08,14.526666666666667,4.966666666666667,0.8666666666666667,7.426666666666667,0.0,66.33333333333333,15,2025-04-04
2025-04-04,九州沖縄,NB-1,1.0,9450.0,1,1,2025-04-04,12.5,18.4625,6.725,0.0,11.4125,0.0,59.125,8,2025-04-04
2025-04-04,関東,NB-1,2.0,21000.0,1,1,2025-04-04,10.155555555555557,16.744444444444444,4.555555555555555,0.0555555555555555,9.333333333333334,0.0,64.88888888888889,9,2025-04-04
2025-04-07,中国,NB-1,1.0,9450.0,1,1,2025-04-07,12.742857142857144,20.17142857142857,5.557142857142857,0.0,11.585714285714284,0.0,55.285714285714285,7,2025-04-07
2025-04-07,中部,NB-1,2.0,19200.0,2,2,2025-04-07,11.42,17.246666666666666,6.08,0.0666666666666666,9.166666666666666,0.0,63.86666666666667,15,2025-04-07
2025-04-07,近畿,22SJ-3,1.0,23400.0,1,1,2025-04-07,13.3375,18.9,8.2,0.0,10.875,0.0,57.5,8,2025-04-07
2025-04-07,近畿,NB-1,3.0,28650.0,1,3,2025-04-07,13.3375,18.9,8.2,0.0,10.875,0.0,57.5,8,2025-04-07
2025-04-07,関東,NB-1,7.0,70950.0,2,4,2025-04-07,13.377777777777778,18.4,9.18888888888889,0.5555555555555556,6.855555555555555,0.0,63.0,9,2025-04-07
2025-04-08,中国,NB-1,1.0,9750.0,1,1,2025-04-08,15.0,22.9,7.285714285714286,0.0,7.785714285714286,0.0,48.85714285714285,7,2025-04-08
2025-04-08,北海道,NB-1,2.0,17400.0,2,2,2025-04-08,6.45,9.7125,4.0,0.125,3.2875,0.0,81.25,8,2025-04-08
2025-04-09,中部,NB-1,2.0,18000.0,1,1,2025-04-09,12.946666666666664,18.866666666666667,8.24,0.1666666666666666,10.44,0.0,55.73333333333333,15,2025-04-09
2025-04-09,関東,22SJ-3,1.0,27000.0,1,1,2025-04-09,14.8,21.244444444444444,9.444444444444445,0.0,11.422222222222222,0.0,53.77777777777778,9,2025-04-09
2025-04-09,関東,NB-1,4.0,42000.0,1,1,2025-04-09,14.8,21.244444444444444,9.444444444444445,0.0,11.422222222222222,0.0,53.77777777777778,9,2025-04-09
2025-04-10,中部,NB-1,1.0,9450.0,1,1,2025-04-10,13.246666666666666,19.273333333333333,7.819999999999999,8.066666666666666,2.253333333333333,0.0,72.13333333333334,15,2025-04-10
2025-04-11,中部,NB-1,1.0,9000.0,1,1,2025-04-11,13.593333333333334,19.006666666666668,10.433333333333334,1.3666666666666667,4.506666666666666,0.0,81.0,15,2025-04-11
2025-04-11,東北,NB-1,1.0,9450.0,1,1,2025-04-11,12.2875,18.3,8.825,1.625,2.8875,0.0,78.875,8,2025-04-11
2025-04-14,中部,NB-1,2.0,18000.0,1,1,2025-04-14,12.106666666666666,18.026666666666664,7.260000000000001,3.733333333333333,8.806666666666667,0.0,70.8,15,2025-04-14
2025-04-14,九州沖縄,NB-1,1.0,9750.0,1,1,2025-04-14,13.7,19.2875,8.8,5.75,4.725,0.0,65.5,8,2025-04-14
2025-04-14,四国,NB-1,1.0,9750.0,1,1,2025-04-14,11.175,17.725,6.625,5.75,5.9,0.0,71.25,4,2025-04-14
2025-04-14,東北,NB-1,1.0,9750.0,1,1,2025-04-14,10.05,13.875,6.4125,16.875,1.0375,0.0,89.0,8,2025-04-14
2025-04-14,近畿,NB-1,1.0,8700.0,1,1,2025-04-14,11.8875,18.625,6.6375,3.8125,8.7125,0.0,71.5,8,2025-04-14
2025-04-14,関東,22SJ-3,1.0,23400.0,1,1,2025-04-14,16.155555555555555,21.866666666666667,12.6,10.27777777777778,7.366666666666666,0.0,74.66666666666667,9,2025-04-14
2025-04-15,中部,NB-1,2.0,18450.0,1,1,2025-04-15,10.146666666666668,15.626666666666669,6.486666666666666,6.966666666666667,3.8733333333333335,0.0,69.6,15,2025-04-15
2025-04-15,近畿,NB-1,1.0,9450.0,1,1,2025-04-15,10.9125,14.725,7.9375,3.5625,4.6875,0.0,66.75,8,2025-04-15
2025-04-15,関東,NB-1,6.0,57000.0,2,5,2025-04-15,14.622222222222222,20.655555555555555,10.22222222222222,1.0,7.211111111111112,0.0,59.66666666666666,9,2025-04-15
2025-04-16,中部,22SJ-3,2.0,46800.0,2,2,2025-04-16,11.22,16.926666666666666,4.913333333333333,0.7666666666666667,10.24,0.0,55.06666666666667,15,2025-04-16
2025-04-16,中部,NB-1,1.0,9450.0,1,1,2025-04-16,11.22,16.926666666666666,4.913333333333333,0.7666666666666667,10.24,0.0,55.06666666666667,15,2025-04-16
2025-04-16,関東,22SJ-3,1.0,27000.0,1,1,2025-04-16,14.033333333333331,20.4,7.433333333333334,0.0,11.944444444444445,0.0,38.333333333333336,9,2025-04-16
2025-04-16,関東,NB-1,1.0,8700.0,1,1,2025-04-16,14.033333333333331,20.4,7.433333333333334,0.0,11.944444444444445,0.0,38.333333333333336,9,2025-04-16
2025-04-17,近畿,NB-1,1.0,10500.0,1,1,2025-04-17,17.6875,24.925,10.2875,0.0,10.6125,0.0,62.125,8,2025-04-17
2025-04-18,中部,22SJ-3,2.0,46800.0,2,2,2025-04-18,18.433333333333334,25.466666666666665,12.4,1.6666666666666667,6.026666666666667,0.0,64.6,15,2025-04-18
2025-04-18,中部,NB-1,1.0,9450.0,1,1,2025-04-18,18.433333333333334,25.466666666666665,12.4,1.6666666666666667,6.026666666666667,0.0,64.6,15,2025-04-18
2025-04-18,九州沖縄,NB-1,2.0,18900.0,1,1,2025-04-18,21.0625,25.8875,17.775,6.6875,6.65,0.0,75.875,8,2025-04-18
2025-04-18,関東,22SJ-3,3.0,64800.0,2,2,2025-04-18,18.53333333333333,24.666666666666668,12.855555555555556,0.0,6.911111111111111,0.0,65.0,9,2025-04-18
2025-04-22,中国,NB-1,1.0,9450.0,1,1,2025-04-22,18.1,23.24285714285714,12.857142857142858,16.142857142857142,2.742857142857143,0.0,73.71428571428571,7,2025-04-22
2025-04-22,中部,22SJ-3,5.0,115200.0,4,5,2025-04-22,17.513333333333332,23.05333333333333,11.366666666666667,2.2333333333333334,6.006666666666666,0.0,66.6,15,2025-04-22
2025-04-22,中部,NB-1,2.0,18000.0,1,1,2025-04-22,17.513333333333332,23.05333333333333,11.366666666666667,2.2333333333333334,6.006666666666666,0.0,66.6,15,2025-04-22
2025-04-22,九州沖縄,NB-1,1.0,9450.0,1,1,2025-04-22,19.925,21.9875,18.175,10.9375,0.4375,0.0,89.0,8,2025-04-22
2025-04-22,四国,NB-1,2.0,19200.0,1,2,2025-04-22,18.8,22.85,15.125,18.875,2.675,0.0,77.25,4,2025-04-22
2025-04-22,東北,22SJ-3,6.0,129600.0,6,6,2025-04-22,12.875,21.8125,5.3375,0.0,9.9875,0.0,67.25,8,2025-04-22
2025-04-22,近畿,22SJ-3,4.0,91800.0,3,4,2025-04-22,18.975,25.325,12.8125,8.0,5.8875,0.0,66.625,8,2025-04-22
2025-04-22,近畿,NB-1,6.0,58350.0,1,5,2025-04-22,18.975,25.325,12.8125,8.0,5.8875,0.0,66.625,8,2025-04-22
2025-04-22,関東,22SJ-3,1.0,21600.0,1,1,2025-04-22,17.27777777777778,23.01111111111111,10.488888888888887,0.0,7.655555555555556,0.0,68.0,9,2025-04-22
2025-04-23,北海道,22SJ-3,1.0,21600.0,1,1,2025-04-23,7.3875,12.1125,4.425,2.875,4.2875,0.0,83.875,8,2025-04-23
2025-04-24,中部,NB-1,2.0,18000.0,1,1,2025-04-24,16.486666666666668,21.4,12.973333333333333,0.5333333333333333,5.133333333333334,0.0,79.8,15,2025-04-24
2025-04-24,四国,NB-1,2.0,18900.0,2,2,2025-04-24,18.175,23.3,15.05,0.0,7.975,0.0,72.5,4,2025-04-24
2025-04-24,関東,22SJ-3,2.0,46800.0,2,2,2025-04-24,18.577777777777776,23.72222222222222,15.688888888888888,0.0,4.311111111111112,0.0,81.77777777777777,9,2025-04-24
2025-04-24,関東,NB-1,4.0,39150.0,2,4,2025-04-24,18.577777777777776,23.72222222222222,15.688888888888888,0.0,4.311111111111112,0.0,81.77777777777777,9,2025-04-24
2025-04-25,近畿,NB-1,1.0,8700.0,1,1,2025-04-25,15.7,20.8375,11.0125,0.0,3.9,0.0,56.125,8,2025-04-25
2025-04-25,関東,NB-1,1.0,8700.0,1,1,2025-04-25,17.066666666666666,21.311111111111117,14.766666666666667,0.0555555555555555,0.6444444444444444,0.0,77.33333333333333,9,2025-04-25
2025-04-28,四国,NB-1,1.0,9450.0,1,1,2025-04-28,15.875,19.5,12.675,6.625,0.8500000000000001,0.0,79.0,4,2025-04-28
2025-04-28,近畿,22SJ-3,1.0,23400.0,1,1,2025-04-28,16.1,21.1,11.9625,6.9375,0.7375,0.0,71.5,8,2025-04-28
2025-04-28,近畿,NB-1,3.0,28950.0,1,3,2025-04-28,16.1,21.1,11.9625,6.9375,0.7375,0.0,71.5,8,2025-04-28
2025-04-28,関東,NB-1,1.0,9450.0,1,1,2025-04-28,16.799999999999997,22.077777777777776,12.822222222222225,12.444444444444445,0.6666666666666666,0.0,72.66666666666667,9,2025-04-28
2025-04-30,中部,NB-1,2.0,18000.0,1,1,2025-04-30,13.713333333333331,21.5,5.96,0.0,12.24,0.0,54.2,15,2025-04-30
2025-04-30,東北,22SJ-3,1.0,21600.0,1,1,2025-04-30,10.475,14.4125,6.4375,1.375,5.0375000000000005,0.0,70.0,8,2025-04-30
2025-04-30,東北,NB-1,1.0,9450.0,1,1,2025-04-30,10.475,14.4125,6.4375,1.375,5.0375000000000005,0.0,70.0,8,2025-04-30
2025-04-30,関東,NB-1,4.0,39900.0,1,1,2025-04-30,16.5,23.27777777777778,9.855555555555556,0.0,12.922222222222222,0.0,47.11111111111112,9,2025-04-30
2025-05-01,中部,NB-1,1.0,9450.0,1,1,2025-05-01,17.06,23.89333333333333,9.013333333333332,0.0,10.44,0.0,59.0,15,2025-05-01
2025-05-01,近畿,NB-1,1.0,9450.0,1,1,2025-05-01,18.3125,24.75,11.1,0.0,10.2625,0.0,55.125,8,2025-05-01
2025-05-02,九州沖縄,NB-1,1.0,9450.0,1,1,2025-05-02,18.3375,23.025,14.575,3.1875,12.2375,0.0,63.5,8,2025-05-02
2025-05-02,北海道,22SJ-3,1.0,21600.0,1,1,2025-05-02,9.9375,14.5875,5.6125,1.875,7.337499999999999,0.0,81.375,8,2025-05-02
2025-05-02,近畿,NB-1,2.0,18150.0,1,2,2025-05-02,16.45,20.675,12.225,24.0625,3.55,0.0,73.75,8,2025-05-02
2025-05-02,関東,NB-1,1.0,9450.0,1,1,2025-05-02,15.988888888888887,18.82222222222222,13.655555555555557,55.44444444444444,0.2555555555555555,0.0,87.33333333333333,9,2025-05-02
2025-05-07,中部,NB-1,3.0,29250.0,1,3,2025-05-07,14.72,20.026666666666664,9.733333333333333,5.833333333333333,10.226666666666668,0.0,67.86666666666666,15,2025-05-07
2025-05-07,北海道,NB-1,2.0,19500.0,1,1,2025-05-07,9.5625,13.6375,6.375,0.6875,4.775,0.0,78.625,8,2025-05-07
2025-05-07,近畿,NB-1,1.0,9750.0,1,1,2025-05-07,15.55,20.4875,11.5125,0.375,9.175,0.0,60.375,8,2025-05-07
2025-05-07,関東,NB-1,9.0,90150.0,2,4,2025-05-07,16.955555555555556,22.077777777777776,12.68888888888889,4.444444444444445,10.133333333333333,0.0,62.55555555555556,9,2025-05-07
