date,region,station,temp_avg_c,temp_max_c,temp_min_c,precip_mm,sunshine_h,snowfall_cm,humidity_pct
2015-01-05,近畿,姫路,6.2,13.2,2.0,0.0,6.5,,78.0
2015-01-05,近畿,彦根,4.6,9.2,2.1,1.0,6.9,0.0,79.0
2015-01-05,近畿,神戸,9.0,11.8,6.3,0.0,7.4,0.0,57.0
2015-01-05,近畿,舞鶴,3.2,6.8,1.3,0.5,5.9,0.0,95.0
2015-01-05,関東,前橋,6.8,11.9,2.6,0.0,8.9,0.0,50.0
2015-01-05,関東,千葉,7.0,12.3,1.7,0.0,9.4,0.0,54.0
2015-01-05,関東,宇都宮,4.8,11.5,-1.0,0.0,9.2,0.0,61.0
2015-01-05,関東,東京,6.9,12.9,1.3,0.0,8.9,0.0,56.0
2015-01-05,関東,横浜,7.8,13.3,2.7,0.0,9.3,0.0,57.0
2015-01-05,関東,水戸,5.1,12.3,0.0,0.0,9.1,0.0,67.0
2015-01-05,関東,熊谷,6.4,13.2,-0.2,0.0,9.1,0.0,52.0
2015-01-05,関東,秩父,3.0,12.5,-3.9,0.0,8.8,0.0,65.0
2015-01-05,関東,銚子,7.6,11.6,3.0,0.0,7.6,0.0,63.0
2015-01-06,中国,山口,8.5,12.8,3.0,15.5,3.5,0.0,78.0
2015-01-06,中国,岡山,7.3,11.2,5.8,7.5,0.4,0.0,76.0
2015-01-06,中国,広島,8.4,14.0,6.0,11.0,2.3,0.0,73.0
2015-01-06,中国,松江,8.5,12.6,5.3,9.5,0.0,0.0,73.0
2015-01-06,中国,浜田,10.9,15.1,7.3,6.0,0.1,,68.0
2015-01-06,中国,福山,7.5,12.7,3.5,5.5,2.0,,81.0
2015-01-06,中国,鳥取,8.7,11.3,5.9,11.5,0.0,0.0,69.0
2015-01-06,中部,名古屋,6.2,8.6,4.8,9.5,0.1,0.0,81.0
2015-01-06,中部,四日市,6.4,10.4,4.4,6.5,0.0,,82.0
2015-01-06,中部,富山,6.5,10.2,0.4,14.5,0.0,1.0,67.0
2015-01-06,中部,尾鷲,10.8,16.0,7.3,15.0,1.7,,72.0
2015-01-06,中部,敦賀,7.4,10.3,4.4,11.0,0.0,0.0,75.0
2015-01-06,中部,新潟,3.7,6.4,0.5,15.5,0.1,0.0,75.0
2015-01-06,中部,松本,5.0,9.5,-0.7,3.5,0.0,0.0,69.0
2015-01-06,中部,浜松,9.1,13.3,6.8,37.0,0.0,,78.0
2015-01-06,中部,甲府,3.2,8.1,-0.1,7.0,1.1,0.0,77.0
2015-01-06,中部,福井,5.5,9.1,1.6,21.0,0.0,0.0,82.0
2015-01-06,中部,軽井沢,0.7,6.4,-4.7,1.5,0.1,1.0,78.0
2015-01-06,中部,金沢,7.0,13.0,2.4,7.5,0.0,0.0,71.0
2015-01-06,中部,長野,4.3,9.1,-1.5,1.0,0.7,0.0,70.0
2015-01-06,中部,静岡,9.3,13.9,6.7,41.5,0.4,,73.0
2015-01-06,中部,飯田,4.3,8.9,0.3,22.5,0.0,0.0,80.0
2015-01-06,九州沖縄,佐世保,12.4,16.1,7.8,6.5,4.5,,71.0
2015-01-06,九州沖縄,佐賀,10.7,15.0,5.3,13.5,3.7,0.0,76.0
2015-01-06,九州沖縄,大分,10.7,17.1,7.7,0.5,0.8,0.0,70.0
2015-01-06,九州沖縄,宮崎,12.1,17.6,8.2,5.0,4.6,,79.0
2015-01-06,九州沖縄,熊本,11.1,15.2,4.9,7.5,1.6,0.0,79.0
2015-01-06,九州沖縄,福岡,12.3,16.2,8.1,2.5,1.9,0.0,64.0
2015-01-06,九州沖縄,那覇,19.4,22.2,15.5,1.5,0.0,,73.0
2015-01-06,九州沖縄,鹿児島,12.5,17.8,7.7,5.0,1.3,0.0,79.0
2015-01-06,北海道,函館,1.8,6.8,-6.1,7.5,0.0,3.0,77.0
2015-01-06,北海道,小樽,0.7,6.4,-6.0,4.0,0.0,6.0,75.0
2015-01-06,北海道,帯広,-6.4,1.5,-13.9,6.0,0.0,6.0,83.0
2015-01-06,北海道,札幌,1.1,5.3,-5.3,6.0,0.0,0.0,75.0
2015-01-06,北海道,根室,1.5,6.0,-5.2,8.0,0.0,0.0,86.0
2015-01-06,北海道,稚内,-0.1,1.9,-3.9,5.0,0.0,4.0,80.0
2015-01-06,北海道,網走,-0.1,4.4,-7.9,2.0,0.0,1.0,76.0
2015-01-06,北海道,釧路,-0.9,4.8,-10.1,5.0,0.0,0.0,86.0
2015-01-06,四国,徳島,10.9,16.2,5.5,0.5,0.1,0.0,66.0
2015-01-06,四国,松山,11.7,14.3,8.1,9.5,1.6,0.0,69.0
2015-01-06,四国,高松,8.6,12.8,6.1,8.5,1.7,0.0,72.0
2015-01-06,四国,高知,9.4,13.8,7.4,6.5,0.7,0.0,79.0
2015-01-06,東北,仙台,4.8,10.3,1.3,0.0,0.4,0.0,66.0
2015-01-06,東北,山形,0.8,3.8,-2.1,3.0,0.2,0.0,86.0
2015-01-06,東北,新庄,0.3,3.0,-2.3,8.0,0.0,0.0,90.0
2015-01-06,東北,白河,3.7,7.5,0.6,0.5,0.0,0.0,70.0
2015-01-06,東北,盛岡,1.2,4.0,-2.8,1.5,0.0,0.0,80.0
2015-01-06,東北,福島,3.8,10.0,0.1,0.0,0.0,0.0,73.0
2015-01-06,東北,秋田,2.3,6.3,-2.6,21.5,0.0,1.0,76.0
2015-01-06,東北,青森,1.3,8.6,-2.9,12.5,0.0,2.0,86.0
2015-01-06,近畿,京都,6.6,10.1,4.2,10.5,0.0,0.0,82.0
2015-01-06,近畿,和歌山,10.9,15.7,6.7,8.0,0.0,0.0,74.0
2015-01-06,近畿,大阪,8.0,10.8,5.7,11.5,0.0,0.0,78.0
2015-01-06,近畿,奈良,6.0,9.6,3.5,12.0,0.0,0.0,89.0
2015-01-06,近畿,姫路,7.1,12.0,4.3,6.5,2.9,,82.0
2015-01-06,近畿,彦根,4.5,7.6,1.8,7.0,0.0,0.0,87.0
2015-01-06,近畿,神戸,9.3,12.3,5.9,7.0,0.4,0.0,71.0
2015-01-06,近畿,舞鶴,7.0,11.3,3.5,8.0,0.0,0.0,85.0
2015-01-06,関東,前橋,5.7,9.3,3.0,0.0,0.4,0.0,55.0
2015-01-06,関東,千葉,11.9,17.2,7.3,6.5,0.4,0.0,60.0
2015-01-06,関東,宇都宮,5.2,9.2,1.9,0.0,0.1,0.0,64.0
2015-01-06,関東,東京,10.8,16.0,5.8,6.5,0.2,0.0,64.0
2015-01-06,関東,横浜,11.7,16.6,6.5,16.5,1.5,0.0,68.0
2015-01-06,関東,水戸,6.8,15.7,0.3,2.0,0.1,0.0,75.0
2015-01-06,関東,熊谷,6.4,11.5,2.4,0.0,2.1,0.0,54.0
2015-01-06,関東,秩父,3.2,8.0,-0.3,0.0,0.4,0.0,81.0
2015-01-06,関東,銚子,12.5,16.5,7.0,3.0,0.4,0.0,70.0
2015-01-07,中国,山口,4.2,9.4,0.3,0.5,3.5,0.0,77.0
2015-01-07,中国,岡山,6.0,9.7,3.7,0.0,4.8,0.0,57.0
2015-01-07,中国,広島,6.2,9.2,3.8,0.0,2.8,0.0,64.0
2015-01-07,中国,松江,4.4,6.5,2.1,4.5,0.2,0.0,73.0
2015-01-07,中国,浜田,6.1,7.6,3.4,0.5,0.1,,65.0
2015-01-07,中国,福山,5.1,9.6,2.4,0.0,2.0,,74.0
2015-01-07,中国,鳥取,5.4,6.6,4.2,0.5,0.1,0.0,59.0
2015-01-07,中部,名古屋,4.7,9.2,3.0,0.0,4.2,0.0,49.0
2015-01-07,中部,四日市,3.7,6.0,2.4,0.0,0.3,,72.0
2015-01-07,中部,富山,0.6,1.4,-0.4,5.0,0.0,5.0,89.0
2015-01-07,中部,尾鷲,6.8,11.8,2.2,0.0,7.2,,50.0
2015-01-07,中部,敦賀,3.8,5.4,1.9,9.5,0.2,0.0,76.0
2015-01-07,中部,新潟,1.3,2.7,-0.4,0.0,1.2,0.0,66.0
2015-01-07,中部,松本,-0.7,5.6,-4.7,0.0,8.8,0.0,56.0
2015-01-07,中部,浜松,5.6,9.3,3.2,0.0,8.6,,43.0
2015-01-07,中部,甲府,5.6,10.6,0.1,0.0,8.7,0.0,27.0
2015-01-07,中部,福井,2.1,4.2,0.5,6.0,0.0,2.0,79.0
2015-01-07,中部,軽井沢,-4.5,1.3,-8.2,0.0,9.2,0.0,70.0
2015-01-07,中部,金沢,2.6,5.2,0.9,3.5,0.3,0.0,73.0
2015-01-07,中部,長野,-0.7,3.3,-3.3,0.0,8.2,0.0,70.0
2015-01-07,中部,静岡,6.4,10.7,2.6,0.0,8.0,,63.0
2015-01-07,中部,飯田,1.0,7.2,-2.6,0.0,9.1,0.0,55.0
2015-01-07,九州沖縄,佐世保,6.8,8.8,3.3,0.0,9.5,,49.0
2015-01-07,九州沖縄,佐賀,6.3,10.5,2.7,0.0,9.6,0.0,53.0
2015-01-07,九州沖縄,大分,7.3,10.4,4.5,0.0,9.4,0.0,51.0
2015-01-07,九州沖縄,宮崎,8.8,13.9,5.0,0.0,9.7,,47.0
2015-01-07,九州沖縄,熊本,5.3,10.8,1.1,0.0,9.4,0.0,67.0
2015-01-07,九州沖縄,福岡,7.2,10.0,5.4,0.0,4.5,0.0,48.0
2015-01-07,九州沖縄,那覇,16.8,18.6,15.0,0.0,0.0,,69.0
2015-01-07,九州沖縄,鹿児島,7.9,13.2,4.4,0.0,6.2,0.0,65.0
2015-01-07,北海道,函館,-4.6,-1.2,-7.8,8.0,1.1,16.0,82.0
2015-01-07,北海道,小樽,-3.6,0.5,-8.4,20.5,0.2,12.0,82.0
2015-01-07,北海道,帯広,-4.0,0.2,-7.4,0.5,5.6,0.0,52.0
2015-01-07,北海道,札幌,-3.4,0.9,-8.6,15.5,1.1,9.0,77.0
2015-01-07,北海道,根室,-3.6,0.9,-5.8,4.5,8.4,7.0,69.0
2015-01-07,北海道,稚内,-1.3,1.7,-4.2,4.5,0.0,3.0,72.0
2015-01-07,北海道,網走,-4.0,-0.3,-6.8,7.0,6.1,4.0,62.0
2015-01-07,北海道,釧路,-2.6,2.3,-5.6,0.0,7.1,0.0,53.0
2015-01-07,四国,徳島,7.0,9.8,5.4,0.0,1.6,0.0,52.0
2015-01-07,四国,松山,7.3,11.2,5.4,0.0,3.8,0.0,59.0
2015-01-07,四国,高松,6.8,10.1,4.7,0.0,1.9,0.0,54.0
2015-01-07,四国,高知,7.7,13.1,3.4,0.0,7.9,0.0,55.0
2015-01-07,東北,仙台,0.5,3.2,-0.7,0.0,4.4,0.0,56.0
2015-01-07,東北,山形,-1.8,0.6,-3.1,5.0,0.7,11.0,81.0
2015-01-07,東北,新庄,-2.3,-0.3,-3.2,10.0,0.2,14.0,84.0
2015-01-07,東北,白河,0.4,2.1,-1.1,0.0,0.0,2.0,52.0
2015-01-07,東北,盛岡,-3.8,-2.5,-4.9,0.0,3.3,1.0,71.0
2015-01-07,東北,福島,1.0,3.3,-0.3,0.0,4.7,0.0,54.0
2015-01-07,東北,秋田,-2.2,0.0,-3.9,2.0,0.3,5.0,70.0
2015-01-07,東北,青森,-3.9,-0.8,-5.9,8.0,0.2,8.0,85.0
2015-01-07,近畿,京都,4.4,7.1,3.0,0.0,2.5,0.0,72.0
2015-01-07,近畿,和歌山,6.8,9.4,4.6,0.0,3.0,0.0,57.0
2015-01-07,近畿,大阪,5.9,9.8,3.6,0.0,3.4,0.0,59.0
2015-01-07,近畿,奈良,4.2,8.9,1.8,0.0,2.8,0.0,68.0
2015-01-07,近畿,姫路,5.2,8.9,3.2,0.0,3.1,,66.0
2015-01-07,近畿,彦根,3.0,4.7,1.8,3.5,0.4,0.0,82.0
2015-01-07,近畿,神戸,6.0,9.3,3.6,0.0,5.6,0.0,59.0
2015-01-07,近畿,舞鶴,2.8,4.7,1.2,8.5,0.6,0.0,93.0
2015-01-07,関東,前橋,3.9,9.0,1.0,0.0,9.3,0.0,40.0
2015-01-07,関東,千葉,6.2,9.3,3.8,0.0,1.8,0.0,30.0
2015-01-07,関東,宇都宮,3.0,9.2,-1.7,0.0,9.4,0.0,39.0
2015-01-07,関東,東京,5.6,10.2,3.0,0.0,3.3,0.0,35.0
2015-01-07,関東,横浜,5.9,9.6,3.6,0.0,4.1,0.0,41.0
2015-01-07,関東,水戸,4.5,9.8,-0.2,0.0,9.0,0.0,38.0
2015-01-07,関東,熊谷,4.7,10.7,2.0,0.0,9.2,0.0,35.0
2015-01-07,関東,秩父,2.9,9.7,-2.0,0.0,8.9,0.0,51.0
2015-01-07,関東,銚子,6.4,9.8,3.3,0.0,4.1,0.0,42.0
2015-01-08,中国,山口,3.7,8.5,-1.0,0.5,1.7,0.0,82.0
2015-01-08,中国,岡山,5.2,9.1,2.9,0.0,5.7,0.0,56.0
2015-01-08,中国,広島,5.1,7.1,3.7,0.0,0.3,0.0,73.0
2015-01-08,中国,松江,4.9,7.2,2.9,0.0,0.7,0.0,66.0
2015-01-08,中国,浜田,6.2,7.9,2.9,1.0,1.4,,61.0
2015-01-08,中国,福山,4.9,8.5,2.1,0.0,3.9,,71.0
2015-01-08,中国,鳥取,4.0,6.6,1.5,4.5,0.2,0.0,74.0
2015-01-08,中部,名古屋,4.4,8.9,0.9,0.0,8.7,0.0,54.0
2015-01-08,中部,四日市,3.5,6.9,1.4,0.0,1.7,,77.0
2015-01-08,中部,富山,1.1,3.1,0.2,6.5,0.2,4.0,90.0
2015-01-08,中部,尾鷲,5.9,9.9,2.1,0.0,6.5,,44.0
2015-01-08,中部,敦賀,4.1,6.0,1.9,9.5,0.0,0.0,77.0
2015-01-08,中部,新潟,3.1,4.9,1.4,0.0,1.1,0.0,67.0
2015-01-08,中部,松本,-1.5,5.2,-6.6,0.0,8.8,0.0,56.0
2015-01-08,中部,浜松,5.4,9.5,2.5,0.0,9.5,,45.0
2015-01-08,中部,甲府,4.1,9.6,-1.8,0.0,9.0,0.0,29.0
2015-01-08,中部,福井,2.5,6.2,0.6,8.0,1.2,1.0,82.0
2015-01-08,中部,軽井沢,-4.7,1.8,-8.9,0.0,7.7,1.0,76.0
2015-01-08,中部,金沢,3.1,5.0,1.5,4.0,0.0,0.0,77.0
2015-01-08,中部,長野,-0.6,3.2,-3.0,0.0,4.1,0.0,76.0
2015-01-08,中部,静岡,6.0,10.8,1.0,0.0,9.5,,58.0
2015-01-08,中部,飯田,-0.1,7.0,-5.4,0.0,9.1,0.0,53.0
2015-01-08,九州沖縄,佐世保,4.6,8.1,1.3,0.0,3.1,,63.0
2015-01-08,九州沖縄,佐賀,4.4,9.4,0.4,0.0,9.4,0.0,60.0
2015-01-08,九州沖縄,大分,6.6,10.5,3.7,0.0,6.0,0.0,54.0
2015-01-08,九州沖縄,宮崎,6.1,11.5,1.8,0.0,9.6,,53.0
2015-01-08,九州沖縄,熊本,4.4,9.1,0.7,0.0,7.3,0.0,63.0
2015-01-08,九州沖縄,福岡,6.1,8.4,2.8,0.0,7.2,0.0,49.0
2015-01-08,九州沖縄,那覇,15.1,15.7,14.5,0.0,0.0,,55.0
2015-01-08,九州沖縄,鹿児島,6.2,10.7,3.7,0.0,3.8,0.0,59.0
2015-01-08,北海道,函館,0.0,3.0,-3.0,0.0,5.8,0.0,72.0
2015-01-08,北海道,小樽,0.8,1.7,-0.4,9.5,0.0,5.0,80.0
2015-01-08,北海道,帯広,1.0,3.1,-0.9,0.0,7.6,0.0,66.0
2015-01-08,北海道,札幌,0.7,1.8,-0.2,17.0,0.0,10.0,81.0
2015-01-08,北海道,根室,-0.9,0.6,-4.2,3.5,2.5,6.0,85.0
2015-01-08,北海道,稚内,0.6,1.6,-1.0,2.0,0.0,1.0,80.0
2015-01-08,北海道,網走,-0.8,0.3,-2.5,6.5,0.0,1.0,86.0
2015-01-08,北海道,釧路,1.6,4.6,-1.1,0.0,7.2,1.0,61.0
2015-01-08,四国,徳島,6.1,9.0,4.6,0.0,6.1,0.0,49.0
2015-01-08,四国,松山,6.2,9.3,4.4,0.0,4.5,0.0,57.0
2015-01-08,四国,高松,6.0,9.3,3.8,0.0,5.5,0.0,52.0
2015-01-08,四国,高知,6.8,11.5,2.2,0.0,8.8,0.0,46.0
2015-01-08,東北,仙台,3.1,5.7,0.6,0.0,3.6,0.0,49.0
2015-01-08,東北,山形,0.2,3.1,-2.3,1.0,1.0,4.0,78.0
2015-01-08,東北,新庄,-0.3,1.2,-2.4,10.0,0.0,10.0,87.0
2015-01-08,東北,白河,1.4,3.9,-1.4,0.0,4.5,0.0,56.0
2015-01-08,東北,盛岡,-0.4,1.5,-3.1,0.0,0.5,0.0,66.0
2015-01-08,東北,福島,2.9,5.6,0.6,0.0,4.4,0.0,57.0
2015-01-08,東北,秋田,0.6,1.4,-1.4,3.0,0.0,4.0,71.0
2015-01-08,東北,青森,0.1,2.1,-1.6,2.5,0.0,6.0,87.0
2015-01-08,近畿,京都,4.1,6.9,2.7,0.0,3.4,0.0,72.0
2015-01-08,近畿,和歌山,5.9,8.0,4.3,0.0,3.6,0.0,58.0
2015-01-08,近畿,大阪,5.2,8.0,3.5,0.0,3.4,0.0,61.0
2015-01-08,近畿,奈良,3.7,8.1,2.0,0.0,1.5,0.0,70.0
2015-01-08,近畿,姫路,4.5,8.0,1.0,0.0,5.5,,65.0
2015-01-08,近畿,彦根,3.3,5.6,1.7,5.0,0.7,0.0,82.0
2015-01-08,近畿,神戸,5.1,7.9,3.6,0.0,2.8,0.0,61.0
2015-01-08,近畿,舞鶴,3.2,5.4,1.4,4.5,1.1,0.0,86.0
2015-01-08,関東,前橋,3.9,9.1,-0.3,0.0,9.3,0.0,44.0
2015-01-08,関東,千葉,6.8,11.3,3.4,0.0,9.4,0.0,30.0
2015-01-08,関東,宇都宮,2.6,9.5,-3.2,0.0,9.3,0.0,46.0
2015-01-08,関東,東京,6.2,11.2,2.0,0.0,8.9,0.0,33.0
2015-01-08,関東,横浜,6.5,11.7,2.7,0.0,9.6,0.0,35.0
2015-01-08,関東,水戸,4.2,9.9,-1.1,0.0,9.3,0.0,44.0
2015-01-08,関東,熊谷,4.8,10.3,0.6,0.0,9.0,0.0,36.0
2015-01-08,関東,秩父,3.7,9.9,-1.8,0.0,8.9,0.0,41.0
2015-01-08,関東,銚子,5.3,10.0,2.0,0.0,9.4,0.0,46.0
2015-01-09,中国,山口,3.4,9.6,-3.0,0.0,7.9,0.0,69.0
2015-01-09,中国,岡山,5.6,10.6,2.0,0.0,5.3,0.0,55.0
2015-01-09,中国,広島,5.3,10.4,1.4,0.0,6.5,0.0,64.0
2015-01-09,中国,松江,5.0,8.7,2.1,3.0,2.4,0.0,72.0
2015-01-09,中国,浜田,6.8,8.4,5.4,0.0,0.8,,56.0
2015-01-09,中国,福山,4.4,9.1,0.1,0.0,1.2,,69.0
2015-01-09,中国,鳥取,2.2,3.9,0.7,22.5,0.0,0.0,93.0
2015-01-09,中部,名古屋,4.3,9.3,0.0,0.0,7.8,0.0,62.0
2015-01-09,中部,四日市,4.0,8.3,0.4,0.0,3.9,,73.0
2015-01-09,中部,富山,1.6,3.3,0.4,6.0,0.3,0.0,88.0
2015-01-09,中部,尾鷲,7.3,11.9,2.3,0.0,8.3,,44.0
2015-01-09,中部,敦賀,3.7,6.3,0.5,12.5,0.7,0.0,79.0
2015-01-09,中部,新潟,3.3,4.9,1.7,0.5,0.5,0.0,65.0
2015-01-09,中部,松本,-1.1,5.8,-6.8,0.0,8.8,0.0,54.0
2015-01-09,中部,浜松,6.1,9.7,3.2,0.0,9.8,,43.0
2015-01-09,中部,甲府,5.5,10.7,-0.9,0.0,9.0,0.0,25.0
2015-01-09,中部,福井,1.9,3.7,0.6,6.5,0.7,1.0,92.0
2015-01-09,中部,軽井沢,-4.3,1.7,-10.5,0.0,7.2,0.0,71.0
2015-01-09,中部,金沢,3.8,5.7,1.5,4.0,0.6,0.0,69.0
2015-01-09,中部,長野,-0.7,4.2,-4.9,0.0,7.5,0.0,69.0
2015-01-09,中部,静岡,5.1,11.4,-0.6,0.0,9.6,,52.0
2015-01-09,中部,飯田,0.2,6.7,-5.5,0.0,8.9,0.0,52.0
2015-01-09,九州沖縄,佐世保,6.0,10.0,1.1,0.0,5.2,,66.0
2015-01-09,九州沖縄,佐賀,4.9,10.9,-0.8,0.0,7.9,0.0,68.0
2015-01-09,九州沖縄,大分,7.8,11.6,3.8,0.0,8.6,0.0,46.0
2015-01-09,九州沖縄,宮崎,7.2,13.4,1.9,0.0,9.7,,53.0
2015-01-09,九州沖縄,熊本,4.5,10.4,-1.8,0.0,8.2,0.0,67.0
2015-01-09,九州沖縄,福岡,6.2,10.7,0.9,0.0,7.4,0.0,56.0
2015-01-09,九州沖縄,那覇,15.8,17.2,14.8,0.0,0.0,,52.0
2015-01-09,九州沖縄,鹿児島,6.9,12.9,1.9,0.0,8.0,0.0,65.0
2015-01-09,北海道,函館,0.3,4.1,-3.3,0.0,5.1,0.0,73.0
2015-01-09,北海道,小樽,0.6,2.0,-0.8,8.5,0.0,4.0,73.0
2015-01-09,北海道,帯広,0.2,2.4,-1.3,0.0,8.4,0.0,62.0
2015-01-09,北海道,札幌,0.7,2.5,-1.4,14.0,1.0,8.0,77.0
2015-01-09,北海道,根室,-0.7,0.9,-1.9,0.5,6.9,0.0,75.0
2015-01-09,北海道,稚内,-0.4,0.5,-1.0,0.5,0.0,0.0,70.0
2015-01-09,北海道,網走,-1.1,-0.5,-1.7,2.0,0.0,0.0,76.0
2015-01-09,北海道,釧路,0.5,3.1,-2.9,0.0,4.4,0.0,58.0
2015-01-09,四国,徳島,6.6,10.2,4.5,0.0,4.3,0.0,51.0
2015-01-09,四国,松山,6.3,9.8,2.2,0.0,5.0,0.0,58.0
2015-01-09,四国,高松,6.8,10.1,4.8,0.0,3.4,0.0,50.0
2015-01-09,四国,高知,5.6,12.4,0.4,0.0,9.1,0.0,58.0
2015-01-09,東北,仙台,2.6,5.3,-0.7,0.0,4.6,0.0,54.0
2015-01-09,東北,山形,0.4,2.5,-3.1,0.0,2.0,1.0,77.0
2015-01-09,東北,新庄,-0.5,0.7,-1.9,27.5,0.0,36.0,94.0
2015-01-09,東北,白河,1.9,5.3,-1.1,0.0,6.2,0.0,53.0
2015-01-09,東北,盛岡,-0.2,3.0,-2.1,0.0,4.2,0.0,66.0
2015-01-09,東北,福島,3.1,6.6,0.6,0.0,8.5,0.0,52.0
2015-01-09,東北,秋田,1.4,3.2,-0.2,0.5,0.6,4.0,67.0
2015-01-09,東北,青森,-0.1,2.2,-1.4,27.0,0.4,31.0,93.0
2015-01-09,近畿,京都,4.8,7.5,3.2,0.0,3.5,0.0,73.0
2015-01-09,近畿,和歌山,7.0,9.4,5.9,0.0,2.0,0.0,57.0
2015-01-09,近畿,大阪,5.8,8.2,4.5,1.0,2.6,0.0,67.0
2015-01-09,近畿,奈良,4.3,8.7,1.9,0.0,2.0,0.0,77.0
2015-01-09,近畿,姫路,5.0,9.0,1.2,0.0,3.0,,68.0
2015-01-09,近畿,彦根,3.0,5.1,1.2,7.5,1.0,0.0,86.0
2015-01-09,近畿,神戸,5.7,7.8,3.9,0.0,0.4,0.0,66.0
2015-01-09,近畿,舞鶴,2.5,4.4,1.5,8.0,0.0,0.0,99.0
2015-01-09,関東,前橋,4.3,7.9,1.3,0.0,9.5,0.0,44.0
2015-01-09,関東,千葉,7.1,11.1,4.2,0.0,9.5,0.0,28.0
2015-01-09,関東,宇都宮,2.4,9.4,-3.2,0.0,9.6,0.0,46.0
2015-01-09,関東,東京,6.7,11.0,3.5,0.0,8.9,0.0,31.0
2015-01-09,関東,横浜,6.7,11.6,3.3,0.0,9.3,0.0,35.0
2015-01-09,関東,水戸,2.7,9.6,-3.9,0.0,9.3,0.0,53.0
2015-01-09,関東,熊谷,5.5,10.6,2.4,0.0,9.5,0.0,34.0
2015-01-09,関東,秩父,2.2,10.4,-3.0,0.0,8.9,0.0,51.0
2015-01-09,関東,銚子,5.6,10.5,2.3,0.0,9.5,0.0,43.0
2015-01-10,中国,山口,5.8,10.2,1.4,0.0,8.2,0.0,55.0
2015-01-10,中国,岡山,5.7,9.7,2.7,0.0,5.6,0.0,53.0
2015-01-10,中国,広島,6.2,11.3,2.5,0.0,8.0,0.0,53.0
2015-01-10,中国,松江,5.7,9.1,4.0,0.5,2.1,0.0,64.0
2015-01-10,中国,浜田,6.9,9.6,5.3,0.0,2.7,,53.0
2015-01-10,中国,福山,4.4,10.5,-0.1,0.0,5.9,,65.0
2015-01-10,中国,鳥取,3.0,6.7,0.5,12.5,1.2,1.0,84.0
2015-01-10,中部,名古屋,4.2,8.9,1.3,0.0,3.8,0.0,70.0
2015-01-10,中部,四日市,4.7,8.7,0.4,0.0,5.0,,67.0
2015-01-10,中部,富山,1.9,4.7,0.4,5.0,1.5,2.0,86.0
2015-01-10,中部,尾鷲,6.7,9.9,2.4,0.0,5.1,,47.0
2015-01-10,中部,敦賀,1.7,4.3,0.3,64.5,0.2,8.0,93.0
2015-01-10,中部,新潟,3.4,5.2,2.1,0.0,1.3,0.0,62.0
2015-01-10,中部,松本,-0.8,5.3,-5.5,0.0,8.3,0.0,55.0
2015-01-10,中部,浜松,5.3,9.7,2.1,0.0,9.3,,56.0
2015-01-10,中部,甲府,4.0,10.1,-1.4,0.0,8.9,0.0,33.0
2015-01-10,中部,福井,1.2,3.5,0.3,25.5,2.3,7.0,95.0
2015-01-10,中部,軽井沢,-4.7,2.1,-11.6,0.0,8.9,0.0,72.0
2015-01-10,中部,金沢,2.2,4.3,0.5,18.0,1.7,1.0,89.0
2015-01-10,中部,長野,-0.3,4.3,-4.8,0.0,5.1,0.0,72.0
2015-01-10,中部,静岡,6.0,12.9,-0.8,0.0,9.6,,42.0
2015-01-10,中部,飯田,0.5,6.1,-5.0,0.0,9.0,0.0,59.0
2015-01-10,九州沖縄,佐世保,8.5,10.7,6.7,0.0,7.6,,51.0
2015-01-10,九州沖縄,佐賀,7.6,11.7,2.8,0.0,6.7,0.0,54.0
2015-01-10,九州沖縄,大分,8.3,12.3,3.3,0.0,8.1,0.0,45.0
2015-01-10,九州沖縄,宮崎,8.2,13.6,3.7,0.0,9.3,,49.0
2015-01-10,九州沖縄,熊本,7.2,10.9,3.2,0.0,5.4,0.0,55.0
2015-01-10,九州沖縄,福岡,8.5,11.6,7.0,0.0,7.2,0.0,46.0
2015-01-10,九州沖縄,那覇,16.0,18.0,14.1,0.0,6.5,,50.0
2015-01-10,九州沖縄,鹿児島,8.7,13.4,4.8,0.0,7.6,0.0,54.0
2015-01-10,北海道,函館,-1.6,-0.3,-2.9,0.0,1.9,3.0,76.0
2015-01-10,北海道,小樽,-1.5,0.2,-2.6,6.0,4.1,7.0,72.0
2015-01-10,北海道,帯広,-0.9,1.0,-2.7,0.0,8.4,0.0,56.0
2015-01-10,北海道,札幌,-0.9,1.5,-2.5,4.0,4.6,6.0,65.0
2015-01-10,北海道,根室,-0.8,1.2,-3.0,0.0,6.2,0.0,62.0
2015-01-10,北海道,稚内,-1.6,-0.5,-2.4,1.0,0.3,0.0,72.0
2015-01-10,北海道,網走,-1.4,0.1,-3.0,0.0,1.5,0.0,61.0
2015-01-10,北海道,釧路,-0.9,2.8,-5.0,0.0,8.9,0.0,58.0
2015-01-10,四国,徳島,6.6,10.1,4.5,0.0,9.0,0.0,50.0
2015-01-10,四国,松山,7.1,9.5,4.4,0.0,5.4,0.0,49.0
2015-01-10,四国,高松,7.1,9.6,5.2,0.0,7.7,0.0,47.0
2015-01-10,四国,高知,5.6,12.0,0.5,0.0,9.0,0.0,54.0
2015-01-10,東北,仙台,1.9,5.1,-0.5,0.0,5.4,0.0,58.0
2015-01-10,東北,山形,0.1,1.9,-1.2,0.5,1.9,4.0,79.0
2015-01-10,東北,新庄,-0.4,1.6,-1.3,12.0,0.6,8.0,88.0
